id,emotion1,emotion2,emotion3,emotion4,emotion5,emotion6
322,0.1083104331,0.2412894806,0.0167657643,0.6186737567,0.0124576639,0.0025029173
323,0.0193539929,0.4862804214,0.0074994843,0.4751011503,0.0100931998,0.0016717619
324,0.0234629493,0.3736954778,0.0123942089,0.5758669376,0.0119825634,0.00259791
325,0.1007092405,0.768890053,0.0105609181,0.1111968902,0.0065717062,0.0020711674
326,0.0129293428,0.4945114069,0.0019516828,0.0077198457,0.4818861607,0.0010015456
327,0.1124919811,0.197588712,0.0090492547,0.638178125,0.0402324265,0.0024595039
328,0.0477512535,0.197069563,0.0097944806,0.7299221456,0.0132053685,0.0022571987
329,0.0610395875,0.2364591877,0.0048948273,0.6744756848,0.0203826772,0.002747996
330,0.0010920033,0.001605724,0.0005480764,0.6591525044,0.0098924798,0.3277092588
331,0.0081045358,0.0234930206,0.1476767013,0.8157726328,0.0033019407,0.0016511676
332,0.0023523907,0.000872698,0.0007315809,0.967589885,0.0280421879,0.0004112585
333,0.1024715975,0.4110600771,0.0033487553,0.4704499468,0.0093064237,0.0033631415
334,0.2816694892,0.0648929568,0.0022730016,0.5616074443,0.0876605112,0.0018965705
335,0.0150872506,0.87388134,0.0044646978,0.1019078493,0.0034877318,0.0011710809
336,0.4947805118,0.3926882936,0.0989375415,0.0104989661,0.001777624,0.0013170233
337,0.0073956507,0.4767272333,0.4775742394,0.0338348076,0.0027648584,0.0017031357
338,0.4395084232,0.0113709667,0.0038149034,0.5381326526,0.0062891126,0.0008840514
339,0.0408177585,0.5115675367,0.0129978429,0.4293041645,0.0046482613,0.0006643775
340,0.0509844126,0.002306182,0.002564008,0.6935742875,0.0168586626,0.2337124566
341,0.5797944143,0.0112226009,0.00247058,0.3888197573,0.0168961087,0.0007965981
342,0.0707624259,0.0270753233,0.0037056078,0.8865571022,0.0108873299,0.0010122144
343,0.0145487981,0.091082046,0.0037554569,0.8730811874,0.0156036053,0.0019289206
344,0.3715683036,0.0191736073,0.001654291,0.5720030665,0.0343514088,0.0012492905
345,0.559326753,0.1404164396,0.0074693949,0.2654996663,0.024465078,0.0028226911
346,0.0142364523,0.2122525487,0.0031511915,0.287335882,0.4810506487,0.0019732516
347,0.0099732571,0.8993680775,0.0029585872,0.0847316994,0.0021451488,0.0008232133
348,0.0154378271,0.0108556866,0.0014754273,0.9390035272,0.0321970701,0.0010305129
349,0.0644554081,0.7671636939,0.0044428902,0.1531966948,0.0092561026,0.0014852395
350,0.0260287821,0.8704967499,0.0966533718,0.0046285957,0.0012152879,0.0009770962
351,0.5875888082,0.0320907321,0.0197297045,0.3553289271,0.0040831488,0.001178629
352,0.2276144358,0.0496878661,0.0023752944,0.1812334703,0.4595058337,0.0795830311
353,0.1910495898,0.4142998047,0.0068167076,0.3340775967,0.0511609027,0.0025954215
354,0.5157058127,0.0817682538,0.0046604388,0.3890407123,0.0076286047,0.0011961859
355,0.0161918723,0.8441811204,0.0068138377,0.1286830176,0.0026361481,0.0014941015
356,0.0174139044,0.7313853204,0.2036079261,0.0428224262,0.0035767274,0.0011936939
357,0.6025288279,0.1622163554,0.0040458909,0.2011148774,0.0283400624,0.0017540376
358,0.5763538852,0.301900701,0.0030910691,0.0871034071,0.030290991,0.0012599374
359,0.009104296,0.4271873872,0.0044903771,0.4133897778,0.1444241263,0.0014040717
360,0.0042700696,0.0116064462,0.0009368777,0.9785332978,0.0041947168,0.0004585584
361,0.0984018184,0.0901035294,0.005137892,0.7933054566,0.0109278685,0.0021234377
362,0.0014930117,0.0026275773,0.0036487983,0.9696328441,0.021739265,0.0008585072
363,0.0226557683,0.0629169042,0.003527496,0.8996109962,0.0100562102,0.0012325416
364,0.0109342663,0.4711574537,0.0047230523,0.5081132464,0.0046933596,0.0003786207
365,0.0083333865,0.7408314347,0.1506810367,0.0923425988,0.0050189177,0.0027927105
366,0.1483071866,0.0034306709,0.0023501177,0.839432627,0.0059079851,0.0005713498
367,0.0034370343,0.0140314147,0.0010240029,0.9781856239,0.0028433985,0.0004785375
368,0.0499151982,0.3964430243,0.0734864064,0.4661523998,0.0110122146,0.002990745
369,0.5798026025,0.0159362167,0.0010636993,0.0435183447,0.35835171,0.0013273913
370,0.0363828884,0.2768217288,0.0088099591,0.3519226462,0.3205460496,0.0055166797
371,0.2153015543,0.2754105727,0.005934584,0.4776845872,0.0225528431,0.0031158503
372,0.8047137558,0.0355635034,0.0053878684,0.1512272982,0.0022510609,0.0008565521
373,0.0060348622,0.1980977472,0.0772056437,0.711960668,0.0047685806,0.0019325219
374,0.1201452309,0.0081038764,0.1232990139,0.7208101352,0.0256273322,0.0020144169
375,0.1938418431,0.0044710659,0.0009167877,0.7983243167,0.0018290587,0.0006169548
376,0.0153344466,0.9420024554,0.0028007744,0.0345497923,0.0044303831,0.0008821778
377,0.0226410299,0.4950407138,0.0259570195,0.4518018272,0.0032989755,0.0012604588
378,0.6761488318,0.0852653664,0.0030134787,0.2182959616,0.0155782448,0.0016981052
379,0.3965269402,0.259841688,0.0116457713,0.2977194116,0.0309991855,0.0032669823
380,0.3283438478,0.286438422,0.0050550842,0.0272064479,0.3522533992,0.0007028276
381,0.0121088334,0.0711776437,0.0029311567,0.8964486718,0.0151801626,0.0021535236
382,0.0263519911,0.5479329973,0.0105321249,0.4009301439,0.0125174429,0.0017353176
383,0.3338575277,0.2834388574,0.3341409416,0.0446343091,0.0029634315,0.0009648872
384,0.4382603702,0.0183204755,0.0020383167,0.5176146999,0.0224545634,0.001311628
385,0.3663795328,0.3380632792,0.0033953729,0.2884321085,0.0029407741,0.0007889111
386,0.2814112399,0.0440307907,0.0026137931,0.3000973854,0.3702004403,0.0016463814
387,0.0056406774,0.0055455058,0.0353989771,0.5112411864,0.062572364,0.3796012726
388,0.3346614769,0.5772514955,0.0288350902,0.0537642464,0.0044458333,0.0010418668
389,0.3617364839,0.3447473613,0.0046084582,0.0821259321,0.2015007038,0.0052810903
390,0.0011781297,0.994032979,0.0019720368,0.0018097976,0.0006328032,0.0003742116
391,0.0017221341,0.001746874,0.0005197258,0.993013978,0.0027139059,0.0002833879
392,0.1744070156,0.671790773,0.0009750523,0.1508522928,0.0014133926,0.0005614466
393,0.1252840279,0.0232264876,0.0018111188,0.4291271282,0.4105357335,0.0100155234
394,0.020853321,0.3255959317,0.0024453179,0.3127594884,0.3001899472,0.0381560103
395,0.0609630899,0.1416538544,0.0119416464,0.7748903433,0.0092927509,0.0012583142
396,0.0069042207,0.029570189,0.004760665,0.4832890369,0.4743100842,0.0011657816
397,0.0030794745,0.9736834466,0.006095194,0.0137366226,0.002232485,0.0011728816
398,0.0006217678,0.0004983969,0.0008726931,0.9968881011,0.000822733,0.0002963694
399,0.0129058169,0.3300181278,0.002152908,0.6414756713,0.0121898693,0.0012575864
400,0.0256737962,0.4995490299,0.0014890753,0.0534603983,0.4189553526,0.0008723843
401,0.0083121887,0.2314687044,0.0088967713,0.7480250299,0.0021461117,0.0011512272
402,0.6618061115,0.0164457293,0.0020879118,0.3158419862,0.0033710941,0.0004471386
403,0.9985006452,0.0004403238,0.0002548511,0.000461752,0.0001635923,0.0001787951
404,0.8220081627,0.0355251608,0.0037694597,0.1297353571,0.0076814742,0.0012803911
405,0.0175290788,0.053101046,0.0025050798,0.7318074107,0.1931337663,0.0019236181
406,0.1377136409,0.0351948766,0.0856596502,0.7082394063,0.0237997794,0.0093926261
407,0.0011122026,0.9961471558,0.0006923889,0.0013186407,0.0004191127,0.0003105726
408,0.9643180172,0.0071872084,0.0004819265,0.0261287787,0.0015067405,0.0003772735
409,0.6173482469,0.046946696,0.0027833315,0.1938726412,0.1379616807,0.001087393
410,0.0131039764,0.6931932966,0.0075572748,0.2540655738,0.0260573311,0.0060224773
411,0.6389347911,0.0180046831,0.0029517938,0.3373919757,0.0022032655,0.0005134349
412,0.0225687289,0.0023598888,0.0016927186,0.9709706704,0.0019856704,0.000422361
413,0.0182609977,0.0504550041,0.0031303524,0.9220738014,0.0051144264,0.0009653352
414,0.0527553121,0.2954121735,0.019614601,0.6153671145,0.0148889311,0.0019618801
415,0.4458691888,0.4827150702,0.0036089848,0.062412994,0.003792483,0.0016012906
416,0.0317056595,0.354409943,0.006705519,0.4180001716,0.1792281872,0.0099505531
417,0.0030600586,0.4977158072,0.0005311204,0.0105875651,0.4876317934,0.0004736523
418,0.1170679871,0.3215144994,0.0039508095,0.497038506,0.0588621581,0.0015660836
419,0.1441815645,0.2921955213,0.017522634,0.4885648191,0.0539760403,0.0035594313
420,0.5261555389,0.3834847948,0.003699887,0.0793737499,0.0057897478,0.0014962429
421,0.333497012,0.0004096155,0.0002293166,0.6651706792,0.0005372437,0.0001560935
422,0.0256454665,0.0034022427,0.0010517965,0.9630099535,0.0062338754,0.0006566416
423,0.0024060562,0.4933392183,0.0017297532,0.0090894047,0.4930266135,0.0004089868
424,0.0258097004,0.8651975989,0.0029559474,0.1001684234,0.0045196477,0.0013486327
425,0.5640218556,0.0179167462,0.0020313285,0.3832130092,0.0322907879,0.0005261726
426,0.5309470072,0.028463888,0.0036915445,0.4305676892,0.0051893695,0.0011404803
427,0.494376252,0.5008961949,0.0009366093,0.0030255774,0.0004663349,0.0002990262
428,0.2815108678,0.035386352,0.0021189948,0.1796704115,0.5005308073,0.0007824981
429,0.2125818369,0.1130455,0.006687058,0.6535534461,0.0127928448,0.0013393093
430,0.3405364556,0.4160358459,0.1481524333,0.0596313304,0.0219957815,0.0136481838
431,0.0240193956,0.3910187299,0.0109052437,0.5684003346,0.0046900105,0.0009662336
432,0.0554110147,0.048538886,0.0160848852,0.8713836074,0.0070474888,0.0015341031
433,0.6812024117,0.0979122743,0.0047614133,0.1237527933,0.0177357579,0.0746353215
434,0.0161279426,0.0047856835,0.0012648869,0.9607116878,0.0165587757,0.0005509676
435,0.0136929511,0.552154969,0.0035420185,0.427972865,0.0016775993,0.0009595844
436,0.9908702175,0.001768005,0.0003792968,0.0060141246,0.0007040285,0.0002642087
437,0.0107441442,0.0160921514,0.0021438671,0.9648033381,0.0055951006,0.0006214051
438,0.5019498214,0.0061097449,0.0006199233,0.4874044432,0.0034996829,0.000416466
439,0.2151228997,0.0635491215,0.0042809557,0.6504855057,0.0646550647,0.001906479
440,0.0255333794,0.0297859193,0.0019827969,0.9304790696,0.0110042757,0.0012145124
441,0.0952572375,0.5107009327,0.0015276097,0.3901359452,0.0016204229,0.0007578677
442,0.4417174328,0.2903127577,0.0028599008,0.2564828073,0.0071092037,0.0015178794
443,0.3368785547,0.0039917804,0.001207599,0.656188725,0.0013281468,0.0004052019
444,0.3325312847,0.0175667573,0.0040125886,0.6406510544,0.004464718,0.0007736294
445,0.0097208049,0.4984689299,0.1594707201,0.3286224422,0.0023375619,0.0013795184
446,0.0149905656,0.457276307,0.0013896252,0.2689235564,0.2547352789,0.0026846856
447,0.283458625,0.0091796862,0.0051229087,0.692833811,0.0080353064,0.0013696204
448,0.0747863688,0.5358927399,0.0126780379,0.3723065372,0.0032340254,0.0011022424
449,0.0227134778,0.009848388,0.0020158575,0.9297020733,0.0349695571,0.0007506843
450,0.0143603983,0.0131821493,0.0015731936,0.9564629197,0.0137361963,0.0006851159
451,0.0095638894,0.4038320221,0.0077414943,0.5733841658,0.0040272308,0.0014511054
452,0.17740731,0.7805055678,0.0095251935,0.0258246731,0.0055523243,0.001184975
453,0.0402761369,0.251094079,0.0206492827,0.3480089659,0.0662945895,0.2736769204
454,0.0082830919,0.4993297011,0.0015691946,0.431787292,0.0578791839,0.0011514502
455,0.548274224,0.0492736706,0.0026406415,0.382122101,0.0165971275,0.0010922107
456,0.0454601187,0.6175869226,0.0017830707,0.0123935063,0.3220314847,0.000744899
457,0.0130526419,0.0040332207,0.4922597542,0.4874785575,0.0026735018,0.0005022689
458,0.002329046,0.010729718,0.9837860465,0.0019400984,0.0003359601,0.0008790849
459,0.3711380442,0.0703694328,0.0098381571,0.5437312452,0.0040493346,0.0008737511
460,0.0013043085,0.0007806087,0.003037605,0.9933478832,0.0010944195,0.0004351804
461,0.0695985109,0.7780796289,0.0060080108,0.135534808,0.0093895635,0.0013895123
462,0.0365264047,0.4664506997,0.0911865116,0.3640947865,0.0389448287,0.0027967557
463,0.0337597947,0.3918888047,0.5321916044,0.0393836856,0.0011664017,0.0016097192
464,0.017525843,0.0226460818,0.0017720195,0.9556651115,0.0015377153,0.000853251
465,0.4293893271,0.0153800113,0.0020366193,0.5465029341,0.0056659932,0.0010251388
466,0.0089690546,0.143766028,0.0037831147,0.8376657963,0.0043067326,0.0015093318
467,0.2923610238,0.3122760057,0.1770366011,0.194675155,0.0147427237,0.0089084839
468,0.0116015295,0.5360843092,0.0113752226,0.4366472592,0.002797843,0.0014938551
469,0.1189611967,0.3436683982,0.0014694676,0.429717661,0.1053143443,0.0008689373
470,0.0428771824,0.2615865972,0.0099439132,0.6781192869,0.0058951484,0.0015778492
471,0.1427209675,0.0054235691,0.8433983922,0.004012181,0.0026706629,0.0017742823
472,0.0110034078,0.3226494858,0.0112241596,0.6539710936,0.0007264878,0.0004254033
473,0.0065059693,0.3164814007,0.001160722,0.6694517943,0.0057075607,0.0006925231
474,0.0542962588,0.078405723,0.0068800664,0.8220568299,0.0136834271,0.0246777665
475,0.9904562533,0.0028392782,0.0004840405,0.0039585708,0.0018165157,0.0004453819
476,0.9926882088,0.0011147557,0.0003066092,0.0053588175,0.0003703843,0.0001612626
477,0.0596856827,0.6568727712,0.0046759833,0.2760901527,0.0008928864,0.0017824883
478,0.0106301103,0.7469035983,0.0051093746,0.2311428785,0.0043192044,0.0018948434
479,0.3919790089,0.0754713213,0.0025040745,0.1685711592,0.3560968954,0.0053775182
480,0.5295169353,0.0157221053,0.0020337219,0.4399386346,0.0116846077,0.0011039906
481,0.6479331851,0.0895235622,0.0049122425,0.2470636219,0.0089595781,0.0016077929
482,0.6430606587,0.0025535539,0.0004993205,0.3525420741,0.000878677,0.0004656835
483,0.4840657674,0.1811275994,0.0110484266,0.3144895583,0.0075255136,0.0017431296
484,0.5103119016,0.413090833,0.0232018249,0.0502137804,0.0022644056,0.0009172366
485,0.01589446,0.8198094964,0.0079875418,0.146870276,0.0081576306,0.0012805002
486,0.9756674469,0.0015475554,0.0004081626,0.0079261076,0.0141056823,0.0003450588
487,0.9982607663,0.0007460417,0.0002262401,0.000291899,0.000290945,0.0001841557
488,0.977657944,0.0049424659,0.0007078319,0.0140890183,0.0022886632,0.0003140527
489,0.4432153199,0.0071594552,0.4451984344,0.0918265861,0.0109300755,0.0016700967
490,0.0344073847,0.0161330849,0.0017222839,0.9411494136,0.0059801359,0.0006076549
491,0.002399841,0.0039397142,0.0009772409,0.9875844121,0.0047110672,0.0003877655
492,0.0086737573,0.6624581168,0.1677664017,0.1557500701,0.0018442093,0.0035074235
493,0.4770573576,0.0641428282,0.0030541867,0.4425163269,0.0117197018,0.0015096047
494,0.4377586391,0.5221233647,0.0023707413,0.0359209967,0.0011610388,0.0006652653
495,0.0100708097,0.0922132184,0.0559604137,0.8352093101,0.004894156,0.0016521195
496,0.0130946911,0.567910561,0.3401062234,0.0554545848,0.0192930528,0.0041409796
497,0.0042457348,0.2459507734,0.0023137613,0.0022345793,0.0068125506,0.7384425998
498,0.4815945432,0.4885572571,0.0010268436,0.026912556,0.0012753146,0.0006333758
499,0.0338350945,0.0224868649,0.0025544762,0.9058324099,0.0344908554,0.0008003801
500,0.0487662582,0.0127800535,0.0014008067,0.4280413985,0.4982900023,0.0107215142
501,0.0142780563,0.6508316547,0.0030232556,0.3223188265,0.0080290036,0.0015192541
502,0.3483720459,0.0025958057,0.001153499,0.635494411,0.0115708415,0.0008134407
503,0.0783350018,0.3424477304,0.0114425311,0.3346157732,0.2091018234,0.0240571072
504,0.0099683699,0.3689699179,0.0654420874,0.2285633665,0.0326980764,0.2943581795
505,0.0487063394,0.1694462442,0.0029750299,0.7618408004,0.0152685217,0.0017631231
506,0.0207472555,0.1727812588,0.4680848932,0.2029951978,0.0313826906,0.1040086587
507,0.0186151911,0.7167912126,0.0082399468,0.1569377407,0.0249403334,0.0744755343
508,0.0179414501,0.2753642201,0.0042385561,0.6539062013,0.0230478978,0.0255016796
509,0.034788751,0.5388154089,0.0106668042,0.3859517574,0.0278798048,0.0018975612
510,0.034964378,0.4855075087,0.00375282,0.1879284009,0.0582621467,0.2295847402
511,0.0014076637,0.0025118168,0.0009703468,0.0010533438,0.0058177351,0.9882390499
512,0.0423565842,0.5712321699,0.0064260184,0.3122585565,0.0642921384,0.0034344882
513,0.0660520997,0.347636584,0.006001092,0.4062334858,0.0229986023,0.1510781689
514,0.5896292701,0.0018687355,0.0011233388,0.4058998992,0.0010373685,0.0004413721
515,0.004381774,0.0043869797,0.0009687756,0.9880431592,0.0018647303,0.0003546091
516,0.0653165998,0.2238995321,0.006038148,0.6272470057,0.0756737087,0.001824994
517,0.4976974763,0.1929111956,0.2955883881,0.0089603877,0.0026754116,0.0021671451
518,0.99803406,0.0009789579,0.0002642073,0.0003013118,0.0002605076,0.0001608218
519,0.014172541,0.0269617113,0.2834431975,0.4070763315,0.0362389575,0.2321073209
520,0.3363688653,0.0954012778,0.0052867706,0.5545326918,0.0071842084,0.0012262036
521,0.0088628866,0.0439086198,0.0195718749,0.9097893834,0.0152228366,0.0026444706
522,0.571776025,0.0588962103,0.002895222,0.3602718711,0.0052473769,0.0009132762
523,0.2815654734,0.004556741,0.0041272066,0.7055706084,0.0035147072,0.0006652763
524,0.0040642199,0.8085353971,0.0018897213,0.0336240261,0.1497122548,0.0021744659
525,0.3099177193,0.0053960727,0.0012652365,0.3493765539,0.0083753425,0.3256691197
526,0.0356505662,0.020609634,0.0013840656,0.9171347618,0.024608463,0.0006125154
527,0.1613800827,0.3360286836,0.002287631,0.2806442112,0.218851275,0.0008080837
528,0.0085694396,0.0681687319,0.0035002821,0.4317981104,0.3284830873,0.1594803719
529,0.0183580904,0.1914057583,0.1435404436,0.6292381585,0.0144571622,0.003000424
530,0.0031689452,0.0018935979,0.0009827253,0.5181738324,0.4637998651,0.0119810798
531,0.1556224255,0.7672902942,0.0029175549,0.0707047258,0.0020870624,0.0013778788
532,0.0242993555,0.008451548,0.0012502726,0.8153860867,0.1499135576,0.0006992665
533,0.0164253246,0.0426183064,0.4654379687,0.4659723286,0.006938369,0.0026076841
534,0.1732857231,0.0220517366,0.0014932559,0.2997034267,0.502035087,0.001430797
535,0.1178014949,0.6869083047,0.0032213277,0.1668603271,0.0226779506,0.0025306095
536,0.0175903479,0.5837316811,0.0021349881,0.3933224389,0.002347571,0.0008729784
537,0.0267668907,0.5963457525,0.0092697607,0.3447733689,0.0211383482,0.0017058969
538,0.5002833288,0.1623761074,0.0040846406,0.3212678982,0.0098078126,0.0021802353
539,0.0190448482,0.347550987,0.0057813275,0.6225185543,0.0037594844,0.0013447599
540,0.0317080909,0.043639301,0.2962223125,0.5362715901,0.0785727104,0.0135860083
541,0.0274058068,0.633417204,0.0059360957,0.3147009946,0.0164675531,0.0020723717
542,0.2401500584,0.0094030035,0.0019403035,0.7303438336,0.0171623784,0.0010004434
543,0.4920259358,0.5018565315,0.001539673,0.0033479127,0.0008546816,0.000375308
544,0.1041295854,0.0350973061,0.0020564601,0.4031670885,0.0170827922,0.4384667605
545,0.1251586697,0.5253039319,0.0016491027,0.3369005335,0.0102583546,0.000729411
546,0.173222082,0.0093679924,0.0008689622,0.3083445056,0.5073523037,0.0008441714
547,0.0062453733,0.9799503485,0.0028989718,0.0094175444,0.000863336,0.0006243701
548,0.9973796606,0.0004779717,0.0003088958,0.0012985988,0.0003873107,0.0001474954
549,0.0161434844,0.378909217,0.0044230101,0.5855418779,0.0135683768,0.0014140011
550,0.2973588668,0.6654903516,0.0043148481,0.0256635039,0.0063205759,0.0008518644
551,0.007348852,0.9310179949,0.0026857173,0.0513508637,0.0057828173,0.0018136404
552,0.0176426013,0.4693012511,0.0049525724,0.499490928,0.0074103256,0.0012022931
553,0.0047109828,0.5245014131,0.4367301427,0.0296098899,0.0032253558,0.0012222087
554,0.0442519998,0.5195777863,0.0096119624,0.4051825255,0.0189213618,0.0024544247
555,0.1834208694,0.611494561,0.0251306371,0.1746791686,0.0033274569,0.0019473011
